SKU ID,TranslatedTitle,brand,Is UL,ProductURL,Seller-Name,packtype,Units,Volume (ml),quantity,API Flag,CBP,CBP_Brand,Pack Size,User,Format,Benefit,API Tier,Grammage Tier,Offer Price,Rating,Number of Reviews,Hygiene benefit,Refill,Value,Discount %,Purchase Date
50572076,Nature Republic Shooting 92% Aloe Vera Gel 300 Ml,bestshopchoice,0,https://www.jd.id/product/nature-republic-aloe-vera-92-shooting-gel-300-ml_50572076/501265829.html?utm_source=shopalyst&utm_medium=affiliate,The Klik Shop,Single,Milliliter,300,4,1,,|bestshopchoice,Single,NA,NA,Natural,Tire 5,250 - 300 ML,62,4.6,462,,,248,10%,9/12/2019
50592962,Cetaphil Restoraderm Eczema Skin Restoring Body Wash 295 Ml,cetaphil,0,https://www.jd.id/product/cetaphil-restoraderm-eczema-skin-restoring-body-wash-295-ml_50592962/501316302.html?utm_source=shopalyst&utm_medium=affiliate,BabyS Stuff,Single,Milliliter,295,1,1,Therapeutic & Sensitive,Therapeutic & Sensitive|cetaphil,Single,NA,Shower Gel,Natural,Tire 5,250 - 300 ML,250,5,11,,,250,14%,8/5/2019
50627298,[Free postage] Purbasari Anti-Acne Lotion - 50 Ml,purbasari,0,https://www.jd.id/product/free-ongkir-purbasari-lotion-anti-jerawat-50-ml_50627298/501404655.html?utm_source=shopalyst&utm_medium=affiliate,NA,Bundle,Milliliter,50,2,1,,|purbasari,Bundle,NA,NA,NA,Tire 5,0 - 50 ML,12.5,5,31,,,25,7%,8/7/2019
50627300,[Free postage] Purbasari Rice With Cucumber Facial Scrub - Facial Scrub,purbasari,0,https://www.jd.id/product/free-ongkir-purbasari-lulur-wajah-cucumber-with-rice-facial-scrub_50627300/501404657.html?utm_source=shopalyst&utm_medium=affiliate,Sentra Kosmetik,Bundle,gram,100,3,1,,|purbasari,Bundle,NA,Scrub,NA,Tire 5,50 - 150 ML,17.6,4.9,22,,,52.8,13%,16/12/2019
50627301,[Free postage] Purbasari Aloe Vera Face Scrub With Rice - Facial Scrub,purbasari,0,https://www.jd.id/product/free-ongkir-purbasari-lulur-wajah-aloe-vera-with-rice-facial-scrub_50627301/501404658.html?utm_source=shopalyst&utm_medium=affiliate,Sentra Kosmetik,Bundle,gram,100,2,1,,|purbasari,Bundle,NA,Scrub,Natural,Tire 5,50 - 150 ML,17.6,5,18,,,35.2,14%,24/9/2018
50627314,[Free postage] Safi Natural White Brightening Cream Mangosteen - 20 Gr,safi,0,https://www.jd.id/product/free-ongkir-safi-white-natural-brightening-cream-mangosteen-20-gr_50627314/501404671.html?utm_source=shopalyst&utm_medium=affiliate,Sentra Kosmetik,Bundle,Gram,20,9,1,,|safi,Bundle,NA,NA,Natural,Tire 5,0 - 50 ML,28.4,5,23,,,255.6,5%,16/11/2018
50627322,[Free postage] Safi White Expert Purifying Make Up Remover - 100 Ml,safi,0,https://www.jd.id/product/free-ongkir-safi-white-expert-purifying-make-up-remover-100-ml_50627322/501404679.html?utm_source=shopalyst&utm_medium=affiliate,Sentra Kosmetik,Bundle,Milliliter,100,6,1,,|safi,Bundle,NA,NA,NA,Tire 5,50 - 150 ML,45.4,4.9,19,,,272.4,8%,9/2/2019
50627333,[Free postage] Safi Natural White Brightening Cream Grapefruit - 20 Gr,safi,0,https://www.jd.id/product/free-ongkir-safi-white-natural-brightening-cream-grapefruit-20-gr_50627333/501404728.html?utm_source=shopalyst&utm_medium=affiliate,Sentra Kosmetik,Bundle,Gram,20,8,1,,|safi,Bundle,NA,NA,Natural,Tire 5,0 - 50 ML,28.4,5,24,,,227.2,9%,3/7/2019
50630108,Marina Handbody Lotion Uv White Bright & Fresh - 200 Ml - Clear - All Size,asmaraku,0,https://www.jd.id/product/marina-handbody-lotion-uv-white-bright-fresh-200-ml-clear-all-size_50630108/501409828.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,200,7,1,,|asmaraku,Single,NA,Shower Gel,NA,Tire 5,150 - 200 ML,9,5,3,,,63,15%,20/8/2019
50635486,[Free postage] Sariayu Citrus Refreshing Toner - 150 Ml,sariayu,0,https://www.jd.id/product/free-ongkir-sariayu-jeruk-refreshing-toner-150-ml_50635486/501419592.html?utm_source=shopalyst&utm_medium=affiliate,NA,Bundle,Milliliter,150,10,1,,|sariayu,Bundle,NA,NA,NA,Tire 5,50 - 150 ML,15,5,14,,,150,12%,23/8/2019
50638015,Ponds White Beauty Facial Foam 100 Gr,bestshopchoice,0,https://www.jd.id/product/ponds-white-beauty-facial-foam-100-gr_50638015/501425126.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Gram,100,4,1,,|bestshopchoice,Single,NA,NA,NA,Tire 5,50 - 150 ML,28,5,2,,,112,9%,19/1/2018
50638066,Nutritional Night Cream Curcuma 9 Gr,bestshopchoice,0,https://www.jd.id/product/gizi-temulawak-night-cream-9-gr_50638066/501425175.html?utm_source=shopalyst&utm_medium=affiliate,House of Beauty,Single,Gram,9,10,1,,|bestshopchoice,Single,NA,NA,NA,Tire 5,0 - 50 ML,18,5,18,,,180,12%,1/10/2018
50638067,Nutrition Ginger Day Cream 9 Gr,bestshopchoice,0,https://www.jd.id/product/gizi-temulawak-day-cream-9-gr_50638067/501425176.html?utm_source=shopalyst&utm_medium=affiliate,House of Beauty,Single,Gram,9,5,1,Whitening / Colour Management,Whitening / Colour Management|bestshopchoice,Single,NA,NA,NA,Tire 5,0 - 50 ML,18,4.9,18,,,90,6%,6/4/2018
50638098,Kelly Pearl Cream 5 Gr,bestshopchoice,0,https://www.jd.id/product/kelly-pearl-cream-5-gr_50638098/501425207.html?utm_source=shopalyst&utm_medium=affiliate,House of Beauty,Single,Gram,5,4,1,,|bestshopchoice,Single,NA,NA,NA,Tire 5,50 - 150 ML,6,5,57,Basic,,24,10%,6/10/2019
50639239,Loreal Studio Indestructible Extreme Gel 150ml,bestshopchoice,0,https://www.jd.id/product/loreal-studio-indestructible-extreme-gel-150ml_50639239/501427644.html?utm_source=shopalyst&utm_medium=affiliate,House of Beauty,Single,Milliliter,150,5,1,,|bestshopchoice,Single,NA,Shower Gel,NA,Tire 5,250 - 300 ML,83,4.7,10,Basic,,415,14%,17/5/2018
50639271,Refill Leivy Goat Milk 900 Ml,bestshopchoice,0,https://www.jd.id/product/refill-leivy-goat-milk-900-ml_50639271/501427676.html?utm_source=shopalyst&utm_medium=affiliate,House of Beauty,Single,Milliliter,900,7,1,Care & Moisturize,Care & Moisturize|bestshopchoice,Single,NA,Shower Gel,NA,Tire 2,500 - 1000 ML,55,5,40,Basic,Refill,385,12%,13/8/2019
50639330,Pigeon Facial Foam 100G,bestshopchoice,0,https://www.jd.id/product/pigeon-facial-foam-100g_50639330/501427734.html?utm_source=shopalyst&utm_medium=affiliate,House of Beauty,Single,Gram,10,7,1,,|bestshopchoice,Single,NA,Shower Gel,NA,Tire 5,0 - 50 ML,22,5,33,Basic,,154,13%,7/7/2018
50639351,Loreal White Perfect Milky Foam 100 Ml,bestshopchoice,0,https://www.jd.id/product/loreal-white-perfect-milky-foam-100-ml_50639351/501427755.html?utm_source=shopalyst&utm_medium=affiliate,House of Beauty,Single,Milliliter,100,2,1,,|bestshopchoice,Single,NA,NA,NA,Tire 5,50 - 150 ML,56,5,10,,,112,10%,9/3/2018
50640420,Wardah C - Defense Dd Cream - Natural 20ml,wardah,0,https://www.jd.id/product/wardah-c-defense-dd-cream-20ml-natural_50640420/501430096.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,20,3,1,,|wardah,Single,NA,NA,Natural,Tire 5,0 - 50 ML,34.4,5,26,,,103.2,7%,22/4/2018
50640421,Wardah C - Defense Dd Cream - 20ml Light,wardah,0,https://www.jd.id/product/wardah-c-defense-dd-cream-20ml-light_50640421/501430097.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,200,3,1,,|wardah,Single,NA,NA,NA,Tire 5,150 - 200 ML,34.4,5,28,,,103.2,14%,19/1/2019
50640446,Wardah Acnederm Pore Refining Toner - 100 Ml,wardah,0,https://www.jd.id/product/wardah-acnederm-pore-refining-toner-100-ml_50640446/501430122.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,100,8,1,,|wardah,Single,NA,NA,NA,Tire 5,50 - 150 ML,26.4,5,22,,,211.2,9%,11/5/2019
50640449,Pixy White Aqua Gel Day Cream 18 Gr,pixy,0,https://www.jd.id/product/pixy-white-aqua-gel-day-cream-18-gr_50640449/501430125.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Gram,18,2,1,,|pixy,Single,NA,NA,NA,Tire 5,0 - 50 ML,27,5,17,,,54,6%,14/10/2018
50640468,Pixy White Aqua Gel Night Cream - 18Gr,pixy,0,https://www.jd.id/product/pixy-white-aqua-gel-night-cream-18gr_50640468/501430151.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Gram,18,3,1,,|pixy,Single,NA,NA,NA,Tire 5,0 - 50 ML,27,5,20,,,81,7%,2/12/2019
50640482,Pixy Brightening Facial Foam - 100gr,pixy,0,https://www.jd.id/product/pixy-brightening-facial-foam-100gr_50640482/501430165.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Gram,100,5,1,,|pixy,Single,NA,Shower Gel,NA,Tire 5,50 - 150 ML,29.2,4.9,13,,,146,10%,19/12/2019
50640488,Pixy Eye & Lip Make Up Remover - 60ml,pixy,0,https://www.jd.id/product/pixy-eye-lip-make-up-remover-60ml_50640488/501430172.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,60,10,1,,|pixy,Single,NA,NA,NA,Tire 5,50 - 150 ML,22,5,22,,,220,15%,6/4/2019
50640492,Pixy Fresh Brightening Toner - 100ml,pixy,0,https://www.jd.id/product/pixy-fresh-toner-brightening-100ml_50640492/501430176.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,100,9,1,,|pixy,Single,NA,NA,NA,Tire 5,50 - 150 ML,16,5,21,,,144,5%,10/9/2019
50640501,Protecting Pixy Beauty Aqua Mist - 60ml,pixy,0,https://www.jd.id/product/pixy-aqua-beauty-protecting-mist-60ml_50640501/501430191.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,60,9,1,Whitening / Colour Management,Whitening / Colour Management|pixy,Single,NA,NA,NA,Tire 5,50 - 150 ML,36.4,5,123,,,327.6,12%,19/2/2019
50640885,Wardah Renew You Anti Aging Day Cream - 17 Ml,wardah,0,https://www.jd.id/product/wardah-renew-you-anti-aging-day-cream-17-ml_50640885/501431030.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,17,6,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,41.6,5,11,,,249.6,11%,24/6/2018
50640908,Wardah White Secret Day Cream Wardah - 17 Ml,wardah,0,https://www.jd.id/product/wardah-white-secret-day-cream-wardah-17-ml_50640908/501431063.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,17,8,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,39,4.9,33,,,312,7%,23/5/2019
50640910,Wardah Eyexpert Eye Make Up Remover - 50ml,wardah,0,https://www.jd.id/product/wardah-eyexpert-eye-make-up-remover-50ml_50640910/501431065.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,50,8,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,30,5,12,,,240,14%,2/3/2019
50640911,Wardah White Secret Day Cream 30gr,wardah,0,https://www.jd.id/product/wardah-white-secret-day-cream-30gr_50640911/501431066.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Gram,30,9,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,83.5,4.9,22,,,751.5,9%,4/2/2019
50640912,Wardah Eyexpert Eye Makeup Remover - 100 Ml,wardah,0,https://www.jd.id/product/wardah-eyexpert-eye-makeup-remover-100-ml_50640912/501431067.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,100,6,1,,|wardah,Single,NA,NA,NA,Tire 5,50 - 150 ML,33,4.7,15,,,198,10%,17/11/2019
50640913,Wardah White Secret Brightening Eye Cream - 10ml,wardah,0,https://www.jd.id/product/wardah-white-secret-brightening-eye-cream-10ml_50640913/501431068.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,10,5,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,87,5,5,,,435,7%,25/3/2019
50640914,Wardah White Secret Day Cream - 30gr,wardah,0,https://www.jd.id/product/wardah-white-secret-day-cream-30gr_50640914/501431069.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Gram,30,8,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,82.5,5,19,,,660,10%,17/1/2018
50640926,Wardah White Secret Night Cream - 30gr,wardah,0,https://www.jd.id/product/wardah-white-secret-night-cream-30gr_50640926/501431098.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Gram,30,1,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,82.5,5,18,,,82.5,10%,25/6/2019
50640944,Seaweed Wardah Intensive Night Cream - 30 Gr,wardah,0,https://www.jd.id/product/wardah-seaweed-intensive-night-cream-30-gr_50640944/501431116.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Gram,30,2,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,34.5,4.9,18,,,69,6%,6/9/2019
50640954,Wardah Lightening Face Toner - 150 Ml,wardah,0,https://www.jd.id/product/wardah-lightening-face-toner-150-ml_50640954/501431125.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,150,6,1,,|wardah,Single,NA,NA,NA,Tire 5,50 - 150 ML,27,4.9,24,,,162,14%,11/8/2019
50640958,Wardah Lightening Facial Scrub - 60ml,wardah,0,https://www.jd.id/product/wardah-lightening-facial-scrub-60ml_50640958/501431131.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,60,7,1,,|wardah,Single,NA,Scrub,NA,Tire 5,50 - 150 ML,14,5,36,,,98,9%,10/7/2019
50640967,Wardah Hairfall Treatment Shampoo - 170ml,wardah,0,https://www.jd.id/product/wardah-hairfall-treatment-shampoo-170ml_50640967/501431160.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,170,9,1,,|wardah,Single,NA,NA,NA,Tire 5,150 - 200 ML,21.4,5,13,,,192.6,9%,24/2/2018
50640968,Wardah Hairfall Treatment Conditioner - 170 Ml,wardah,0,https://www.jd.id/product/wardah-hairfall-treatment-conditioner-170-ml_50640968/501431161.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,70,3,1,,|wardah,Single,NA,NA,NA,Tire 5,50 - 150 ML,28.3,5,7,,,84.9,10%,6/9/2018
50640993,Wardah Lightening Night Cream 30gr,wardah,0,https://www.jd.id/product/wardah-lightening-night-cream-30gr_50640993/501431223.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Gram,30,3,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,37.4,5,29,,,112.2,14%,6/10/2019
50641034,Wardah Renew You Anti Aging Night Cream - 17 Ml,wardah,0,https://www.jd.id/product/wardah-renew-you-anti-aging-night-cream-17-ml_50641034/501431292.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,17,8,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,52.8,5,7,,,422.4,9%,13/5/2019
50641037,Wardah White Secret Night Cream - 17ml,wardah,0,https://www.jd.id/product/wardah-white-secret-night-cream-17ml_50641037/501431298.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,17,10,1,,|wardah,Single,NA,NA,NA,Tire 5,0 - 50 ML,50.3,5,14,,,503,10%,24/2/2019
50642238,Sariayu Intensive Acne Care 12ml,sariayu,0,https://www.jd.id/product/sariayu-intensive-acne-care-12ml_50642238/501433866.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,12,10,1,,|sariayu,Single,NA,NA,NA,Tire 5,0 - 50 ML,22,5,13,,,220,5%,9/2/2019
50642299,Sariayu Acne Lotion - 100ml,sariayu,0,https://www.jd.id/product/sariayu-lotion-jerawat-100ml_50642299/501433940.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,100,9,1,,|sariayu,Single,NA,NA,NA,Tire 5,50 - 150 ML,25,5,9,,,225,12%,14/4/2019
50642313,Sariayu White Facial Foam Langsat 75gr,sariayu,0,https://www.jd.id/product/sariayu-putih-langsat-facial-foam-75gr_50642313/501433983.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Gram,75,3,1,,|sariayu,Single,NA,Shower Gel,NA,Tire 5,50 - 150 ML,15,5,25,,,45,6%,9/9/2019
50642316,Sariayu Rose Moisturizer 35ml,sariayu,0,https://www.jd.id/product/sariayu-pelembab-mawar-35ml_50642316/501433986.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,35,7,1,,|sariayu,Single,NA,NA,NA,Tire 5,0 - 50 ML,11.5,5,14,,,80.5,5%,6/2/2018
50642325,Emina Sugar Rush Lip Scrub,emina,0,https://www.jd.id/product/emina-sugar-rush-lip-scrub_50642325/501433995.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Gram,4.2,9,1,,|emina,Single,NA,Scrub,NA,Tire 5,0 - 50 ML,32.5,5,15,,,292.5,7%,12/7/2018
50642335,Emina The Bright Stuff Face Toner - 50 Ml,emina,0,https://www.jd.id/product/emina-the-bright-stuff-face-toner-50-ml_50642335/501434005.html?utm_source=shopalyst&utm_medium=affiliate,Ros shop,Single,Milliliter,50,9,1,,|emina,Single,NA,NA,NA,Tire 5,0 - 50 ML,23.1,5,11,,,207.9,15%,1/6/2019
50664874,Spa Exfoliating Body Gel Hanasui thresher Climb - Blueberry 300ml,bestshopchoice,0,https://www.jd.id/product/hanasui-body-spa-exfoliating-gel-perontok-daki-blueberry-300ml_50664874/501480658.html?utm_source=shopalyst&utm_medium=affiliate,Beauty Lover,Single,Milliliter,300,8,1,Care & Moisturize,Care & Moisturize|bestshopchoice,Single,NA,Shower Gel,NA,Tire 2,250 - 300 ML,18,5,113,,,144,5%,4/5/2018
50665456,Hanasui Spa Exfoliating Body Scale Removal Gel - Aloe Vera 300ml,bestshopchoice,0,https://www.jd.id/product/hanasui-body-spa-exfoliating-gel-perontok-daki-aloe-vera-300ml_50665456/501481844.html?utm_source=shopalyst&utm_medium=affiliate,Beauty Lover,Single,Milliliter,300,10,1,Care & Moisturize,Care & Moisturize|bestshopchoice,Single,NA,Shower Gel,Natural,Tire 2,250 - 300 ML,18,5,48,,,180,15%,20/5/2019
50865675,"Ertos Dermo Skincare Night Care Whitening Cream 12,5G - Brightening and Moisturizing",ertos,0,https://www.jd.id/product/ertos-skincare-dermo-night-care-whitening-cream-12-5g-pencerah-dan-pelembab_50865675/501785278.html?utm_source=shopalyst&utm_medium=affiliate,Beauty Center,Single,Gram,5,9,1,,|ertos,Single,NA,NA,NA,Tire 5,0 - 50 ML,68,5,8,,,612,7%,18/2/2019
50898325,Beautylover Hanasui Spa Exfoliating Body Scale Removal Gel - Strawberry,bestshopchoice,0,https://www.jd.id/product/beautylover-hanasui-body-spa-exfoliating-gel-perontok-daki-strawberry_50898325/501879942.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,250,3,1,Care & Moisturize,Care & Moisturize|bestshopchoice,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,25,5,3,,,75,6%,2/6/2018
50910897,Hanasui Body Spa Exfoliating Gel With Collagen Peeling Gel thresher Climb - Random Variant,hanasui,0,https://www.jd.id/product/hanasui-body-spa-exfoliating-gel-with-collagen-peeling-gel-perontok-daki-random-varian_50910897/501919663.html?utm_source=shopalyst&utm_medium=affiliate,Supreme GloryÃƒÂ¢Ã¢Â€ÂžÃ‚Â¢,Single,Milliliter,250,9,1,Care & Moisturize,Care & Moisturize|hanasui,Single,NA,Shower Gel,NA,Tire 3,200 - 250 ML,25,4.9,437,,,225,5%,16/3/2018
50925337,Hanasui Body Spa Exfoliating Gel With Collagen Peeling Gel thresher Climb - Orange,hanasui,0,https://www.jd.id/product/hanasui-body-spa-exfoliating-gel-with-collagen-peeling-gel-perontok-daki-jeruk_50925337/501968845.html?utm_source=shopalyst&utm_medium=affiliate,Supreme GloryÃƒÂ¢Ã¢Â€ÂžÃ‚Â¢,Single,Milliliter,300,4,1,Care & Moisturize,Care & Moisturize|hanasui,Single,NA,Shower Gel,NA,Tire 3,250 - 300 ML,24,4.9,193,,,96,12%,18/1/2019
50959436,Hanasui Body Spa Exfoliating Gel With Collagen Peeling Gel thresher Climb - Random Variant,hanasui,0,https://www.jd.id/product/hanasui-body-spa-exfoliating-gel-with-collagen-peeling-gel-perontok-daki-random-varian_50959436/502059894.html?utm_source=shopalyst&utm_medium=affiliate,Supreme GloryÃƒÂ¢Ã¢Â€ÂžÃ‚Â¢,Single,Milliliter,300,4,1,Care & Moisturize,Care & Moisturize|hanasui,Single,NA,Shower Gel,NA,Tire 3,250 - 300 ML,24,5,546,,,96,10%,18/9/2018
51066369,Black Swallow Facial Soap Original - 1 Pcs 45Gr,bestshopchoice,0,https://www.jd.id/product/black-walet-facial-soap-original-1-pcs-45gr_51066369/502339014.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Gram,45,7,1,,|bestshopchoice,Single,NA,Bar,NA,Tire 5,0 - 50 ML,29,5,6,,,203,8%,20/5/2019
51133321,Herborist Aloevera Gel - 100g,herborist,0,https://www.jd.id/product/herborist-aloevera-gel-100gr_51133321/502532143.html?utm_source=shopalyst&utm_medium=affiliate,Alisha Shop,Single,Gram,100,5,1,Care & Moisturize,Care & Moisturize|herborist,Single,NA,NA,Natural,Tire 5,50 - 150 ML,30,4.9,30,,,150,8%,18/2/2019
51134568,Package Purbasari White Series,purbasari,0,https://www.jd.id/product/paket-purbasari-putih-series_51134568/502535350.html?utm_source=shopalyst&utm_medium=affiliate,Alisha Shop,Single,Gram,90,7,1,Whitening / Colour Management,Whitening / Colour Management|purbasari,Single,NA,NA,NA,Tire 4,250 - 300 ML,30,4.9,27,,,210,8%,20/9/2019
51137133,Miss Moter Original Wax Face Peeling 200 Gr Pink Cherry Blossom,bestshopchoice,0,https://www.jd.id/product/miss-moter-original-face-wax-peeling-cherry-blossom-200-gr-pink_51137133/502540425.html?utm_source=shopalyst&utm_medium=affiliate,Supreme GloryÃƒÂ¢Ã¢Â€ÂžÃ‚Â¢,Single,Gram,200,8,1,,|bestshopchoice,Single,NA,NA,NA,Tire 5,150 - 200 ML,56,4.7,11,,,448,8%,7/2/2019
51152386,Some Aha Bha Mi By Pha.30 Days Miracle Cream 50ml,somebymi,0,https://www.jd.id/product/some-by-mi-aha-bha-pha-30-days-miracle-cream-50ml_51152386/502577562.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,50,5,1,Anti-Acne,Anti-Acne|somebymi,Single,NA,NA,NA,Tire 5,0 - 50 ML,199,5,2,,,995,7%,11/6/2019
51391563,Bioaqua Vitamin E Face Cream Day Night Emulsion 100 Ml,bioaqua,0,https://www.jd.id/product/bioaqua-vitamin-e-emulsion-krim-wajah-siang-malam-100-ml_51391563/503421123.html?utm_source=shopalyst&utm_medium=affiliate,Supreme GloryÃƒÂ¢Ã¢Â€ÂžÃ‚Â¢,Single,Milliliter,100,9,1,,|bioaqua,Single,NA,NA,NA,Tire 5,50 - 150 ML,22,5,20,,,198,7%,25/6/2018
51495294,Original Bioaqua V7 Toning Cream Whitening Face Tone Up Light Instant Brightening Moisturizing Face Bright Natural White - 50gr,bioaqua,0,https://www.jd.id/product/bioaqua-original-krim-pemutih-wajah-v7-toning-light-instant-tone-up-mencerahkan-melembabkan-wajah-putih-alami-cerah-50gr_51495294/503588480.html?utm_source=shopalyst&utm_medium=affiliate,Lattepuccino,Single,Gram,50,8,1,,|bioaqua,Single,NA,NA,Natural,Tire 5,0 - 50 ML,25,4.9,1814,,,200,13%,7/1/2018
51500571,Bioaqua Pure Skin - Powerful Cream Removes Acne Scars Acne Nor - 30gr,bioaqua,0,https://www.jd.id/product/bioaqua-pure-skin-krim-ampuh-menghilangkan-jerawat-maupun-bekas-jerawat-30gr_51500571/503595883.html?utm_source=shopalyst&utm_medium=affiliate,Lattepuccino,Single,Gram,30,1,1,,|bioaqua,Single,NA,NA,NA,Tire 5,0 - 50 ML,25.8,4.9,328,,,25.8,6%,10/3/2019
51501039,Glowing Gg Ertos Original Gel - 20gr,bestshopchoice,0,https://www.jd.id/product/ertos-gg-glowing-gel-original-20gr_51501039/503597463.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Gram,20,8,1,,|bestshopchoice,Single,NA,NA,NA,Tire 5,0 - 50 ML,61,5,4,,,488,12%,7/8/2019
51527289,Papaya Cleanser 150ml rdl,bestshopchoice,0,https://www.jd.id/product/rdl-cleanser-papaya-150ml_51527289/503644014.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,150,3,1,Whitening / Colour Management,Whitening / Colour Management|bestshopchoice,Single,NA,Shower Gel,NA,Tire 5,50 - 150 ML,23.5,NA,5,,,70.5,13%,4/8/2019
51556195,Safi White Expert Complete Package Starter Pack - 5 Pcs,bestshopchoice,0,https://www.jd.id/product/paket-safi-white-expert-complete-starter-pack-5-pcs_51556195/503682517.html?utm_source=shopalyst&utm_medium=affiliate,Alisha Shop,Bundle,Milliliter,52,4,1,Whitening / Colour Management,Whitening / Colour Management|bestshopchoice,Bundle,NA,NA,NA,Tire 5,250 - 300 ML,260,5,2,,,1040,7%,14/6/2019
51600908,Shinzui Body Cleanser Matsu [450 Ml],bestshopchoice,0,https://www.jd.id/product/shinzui-body-cleanser-matsu-450-ml_51600908/503751963.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,450,6,1,Whitening / Colour Management,Whitening / Colour Management|bestshopchoice,Single,NA,Shower Gel,NA,Tire 5,300 - 500 ML,32,5,1,,,192,15%,5/4/2019
679850,Palmolive Soap Absolut Relax 250ml,palmolive,0,https://www.jd.id/product/palmolive-shower-gel-absolut-relax-250ml_679850/10015104.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,250,1,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,200 - 250 ML,21,5,90,,,21,6%,10/12/2019
679854,Palmolive Soap 250ml Sensual,palmolive,0,https://www.jd.id/product/palmolive-shower-gel-sensual-250ml_679854/10015108.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,250,8,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,200 - 250 ML,21,5,126,,,168,14%,8/11/2019
679858,Palmolive Soap Morning Tonix 250ml,palmolive,0,https://www.jd.id/product/palmolive-shower-gel-morning-tonix-250ml_679858/10015112.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,250,6,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,200 - 250 ML,21,5,488,,,126,13%,23/6/2018
679867,Palmolive Soap Absolut Relax 750ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-absolut-relax-750ml_679867/10015121.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,750,1,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,500 - 1000 ML,66,5,1479,,,66,9%,8/5/2019
